id,title,alternative_title,country_code,publisher_name,publication_fee,submission_fee,language,license,keywords,added_date,last_updated,publication_time_weeks,plagiarism_detection,oa_start_year,apc_amount,print_issn,electronic_issn,website,subjects,country_name,continent,in_doaj,seal
01ea1ea4294745119a79e2d5fc7051c9,Teoria e Prática em Administração,,,Universidade Federal da Paraíba,,,"PT, EN",CC BY,"management, business practices",2013-05-11T20:17:48Z,2024-11-28T15:36:19Z,17,False,2011,,,,,"Social Sciences, Commerce, Business",No especificado,No especificado,True,False
01ea300671db4041a6ce2b6ada0a9fbf,Jurnal Keperawatan Duta Medika,,,Universitas Duta Bangsa Surakarta,,,ID,CC BY,"emergency nursing, maternity nursing, psychiatric nursing, community nursing, gerontic nursing, surgical nursing",2025-01-05T00:48:09Z,2025-01-05T00:48:09Z,8,True,2021,,,,,Nursing,No especificado,No especificado,True,False
01eac932526c47399dc675c2c3906077,International Journal of 'Umrānic Studies,المجلة العالمية للدراسات العمرانية,,Universiti Islam Sultan Sharif Ali Press (UNISSA Press),,,"EN, AR",CC BY,"islamic history and civilization, islamic development management, islamic economy/banking and finance, islamic education, religious studies, islamic thought and philosophy",2023-03-02T20:13:30Z,2024-11-28T15:37:10Z,8,True,2018,,,,,Architecture,No especificado,No especificado,True,False
01eaee154d4b47f79abf421b0cd3eb20,Statistica,,,University of Bologna,,,EN,CC BY,"statistics, statistical sciences",2013-08-16T12:08:27Z,2024-11-28T15:33:24Z,10,False,2002,,,,,Statistics,No especificado,No especificado,True,False
01eefdda728a4885a8438cb3ef7929a9,Psiquemag,,,Universidad César Vallejo,,,"ES, EN",CC BY,"psychology, clinical psychology, developmental and educational psychology, mental health",2024-04-30T00:49:53Z,2024-11-28T15:35:16Z,12,True,2012,,,,,"Psychology, Mental healing, Medicine",No especificado,No especificado,True,False
01f020f9d87a45ada10ed8d57f793350,Elkawnie: Journal of Islamic Science and Technology,,,Faculty of Science and Technology Universitas Islam Negeri Ar-Raniry Banda Aceh,,,"ID, EN",CC BY-SA,"architecture, biology, chemistry, environmental engineering, ict, physical engineering",2022-07-13T13:49:02Z,2024-11-28T15:37:05Z,16,True,2015,,,,,"Science, Engineering (General). Civil engineering (General)",No especificado,No especificado,True,False
01f03b4bfc9b4ab3a22ff4eda13ed3d4,Maǧallaẗ Naẓariyāt wa Taṭbīqāt Al-Tarbiyyaẗ Al-Badaniyyaẗ waʿulūm Al-Rīyāḍaẗ,,,"Faculty of Physical Education, University of Sadat City",,,AR,CC BY-NC,"physical education, sports",2023-09-16T15:34:22Z,2024-11-28T15:37:02Z,12,True,2016,,,,,Sports,No especificado,No especificado,True,False
01f0cdfd6fdd4e6aa4a184a6dd293501,Pan-African Journal of Health and Environmental Science,AJHES,,Adventist University of Africa,,,EN,CC BY-NC,"health, public health, health promotion, environmental science, pan-african, global health",2024-10-20T19:56:41Z,2024-11-28T15:38:26Z,12,True,2022,,,,,Public aspects of medicine,No especificado,No especificado,True,False
01f2160fbe9a454bbab87f53f2d752f6,JISA (Jurnal Informatika dan Sains),,,Program Studi Teknik Informatika Universitas Trilogi,,,EN,CC BY-SA,"software engineering, multimedia, computer networks, soft computing, artificial intelligence, data science",2022-09-29T03:05:11Z,2024-11-28T15:37:19Z,12,True,2018,,,,,"Information technology, Computer software",No especificado,No especificado,True,False
01f393ccac0b48678e79aceb455c1de0,Journal of Sustainable Energy,,,University of Oradea,,,EN,CC BY,"renewable energy, energy production, energy policy, energy systems",2011-06-09T08:34:09Z,2024-11-28T15:37:34Z,12,False,2010,,,,,Environmental sciences,No especificado,No especificado,True,False
01f5266f1b1849c2a0956da2c348dd5e,Gli Spazi della Musica,,,Università degli Studi di Torino,,,"EN, IT",CC BY-NC-ND,"musicology, instruments, history, criticism, practice of music",2013-11-28T14:30:58Z,2024-11-28T15:36:50Z,24,False,2012,,,,,Music,No especificado,No especificado,True,False
01fe3bf2e3b843ba8d1929d4aff3c26d,Revista Textos y Contextos,Textos y Contextos,,Universidad Central del Ecuador,,,ES,CC BY-NC,"social sciences, philosophy, humanities, political theory, communication, culture",2022-08-29T20:08:32Z,2024-11-28T15:37:14Z,11,True,2019,,,,,"Philosophy (General), Social sciences (General), Communication. Mass media",No especificado,No especificado,True,False
01ffa54c451b4cd98f6f95a1939815cf,Slovenska pediatrija,,,The Society for Children with Metabolic Disorders,,,SL,CC BY-NC,"pedpaediatrics, epidemiology, public health, pediatrics",2020-07-01T13:22:55Z,2024-11-28T15:36:11Z,8,False,2010,,,,,"Medicine, Pediatrics",No especificado,No especificado,True,False
0202e7f334d0480daa78529cfd729446,Przegląd Politologiczny,Political Science Review,,Adam Mickiewicz University,,,"PL, EN",CC BY,"political science, political systems, international relations, social policy, theory of politics, economic policy",2021-07-06T08:52:48Z,2024-11-28T15:35:21Z,8,False,2010,,,,,Political science,No especificado,No especificado,True,False
020707d5885b4edab59a25af1cedc1dd,Jurnal Kepariwisataan,"Jurnal Kepariwisataan: Destinasi, Hospitalitas dan Perjalanan",,Politeknik Pariwisata NHI Bandung,,,"EN, ID",CC BY-SA,"hospitality, tourism, travel, management, culture",2024-04-17T02:48:29Z,2024-11-28T15:35:04Z,8,True,2017,,,,,Recreation. Leisure,No especificado,No especificado,True,False
0209da9a4a08451a8b015bf27518cadc,Conexões Culturais,"Revista de Linguagens, Artes e Estudos em Cultura",,Centro Latinoamericano de Estudos em Cultura,,,PT,CC BY-NC,"political culture, art, languages, literature, cultural studies, culture",2016-02-03T15:48:57Z,2024-11-28T15:37:30Z,8,False,2015,,,,,"Arts in general, Literature (General)",No especificado,No especificado,True,False
020c66b7d8414d7ebed6b11ccb64d6fa,Арктика и Север,Arctic and North,,Northern Arctic Federal University,,,"RU, EN",CC BY-SA,"north, the arctic, social development, arctic societies, arctic policy, the north",2013-08-18T17:29:06Z,2024-11-28T15:37:27Z,24,True,2011,,,,,Social Sciences,No especificado,No especificado,True,False
020c7d28eda94484939d4fc9288a28c3,جامعه‌شناسی نهادهای اجتماعی,Sociology of Social Institutions,,University of Mazandaran,,,FA,CC BY-NC-ND,"sociology of social institutions, sociology of social problems, sociology of social groups, sociology of social media and cyberspace, sociology of gender, sociology of lifestyle",2024-05-08T06:13:42Z,2024-11-28T15:37:54Z,18,True,2014,,,,,Social Sciences,No especificado,No especificado,True,False
0210d0100fb844b2abddd43d4b082084,Nordidactica: Journal of Humanities and Social Science Education,Nordidactica: Journal of Humanities & Social Science Education,,Karlstads Universitet,,,"DA, EN, NO, SV",Publisher's own license,"social science education, history education, geography education",2011-09-12T14:03:38Z,2025-03-05T10:06:12Z,32,False,2011,,,,,Education (General),No especificado,No especificado,True,False
0219234d995e40d38f13026c94f2e574,SocietàMutamentoPolitica: Rivista Italiana di Sociologia,SMP,,Firenze University Press,,,"ES, IT, DE, FR, EN",CC BY,"political culture, democracy, social change, political sociology",2013-07-18T14:46:37Z,2024-11-28T15:34:25Z,10,False,2010,,,,,Sociology (General),No especificado,No especificado,True,False
021bfe23d6d7498bb8c1115d0486e20a,Molecular Systems Biology,,,Springer Nature,,,EN,CC BY,"systems biology, computational biology, synthetic biology, systems medicine",2005-03-30T16:46:31Z,2024-11-28T15:37:30Z,26,True,2009,,,,,"Biology (General), Medicine (General)",No especificado,No especificado,True,False
021c51ed37e04397a4c8b1e4790d0423,Frontiers in Metals and Alloys,,,Frontiers Media S.A.,,,EN,CC BY,"metals, alloys, corrosion, physical metallurgy, physical properties of metals",2023-11-12T09:36:15Z,2024-11-28T15:37:24Z,13,True,2022,,,,,Mining engineering. Metallurgy,No especificado,No especificado,True,True
021f7f98dac844e082f5b2d4c9950cdd,Revue Algérienne des Lettres,The Algerian Journal of Letters,,University of Ain Temouchent,,,"ES, FR, EN",CC BY,"literature, linguistics, translation, education, civilisation, arts",2024-08-17T19:38:14Z,2024-11-28T15:38:10Z,10,True,2017,,,,,Language and Literature,No especificado,No especificado,True,False
0220f559dd1b45d9b07bf280082bb3ac,Реальная клиническая практика: данные и доказательства,Real-World Data & Evidence,,Publishing House OKI,,,RU,CC BY,"real-world studies, real clinical practice research, non-interventional studies, real clinical practice, real-world evidence, real-world data",2024-10-24T16:55:05Z,2024-11-28T15:38:23Z,8,True,2021,,,,,Medicine (General),No especificado,No especificado,True,False
02233e98710842d4a296c3dc7e472aa4,Journal Sampurasun,Sampurasun Interdisciplinary Studies for Cultural Heritage,,Universitas Pasundan,,,"EN, ID",CC BY,cultural heritage,2017-06-30T14:29:20Z,2024-11-28T15:34:09Z,24,False,2016,,,,,Ethnology. Social and cultural anthropology,No especificado,No especificado,True,False
0223ae80218741bc90e3702e5c5c8f04,Schizophrenia Research: Cognition,,,Elsevier,,,EN,"CC BY, CC BY-NC-ND","schizophrenia, cognition, genetics, neuroimaging, clinical neuropsychology, cognitive functioning",2016-09-13T11:20:56Z,2024-11-28T15:36:13Z,20,True,2014,,,,,Neurology. Diseases of the nervous system,No especificado,No especificado,True,False
022876e44baf44c18c981bce853a5ef2,International Journal of Biomedical Imaging,IJBI,,Wiley,,,EN,CC BY,"biomedical imaging, computed tomography",2005-06-01T17:10:42Z,2024-11-28T15:38:29Z,20,True,2006,,,,,"Medical physics. Medical radiology. Nuclear medicine, Medical technology",No especificado,No especificado,True,True
0231427964d54f4fa0d62701225494ef,"Uluslararası Ekonomi, İşletme ve Politika Dergisi","International Journal of Economics, Business and Politics",,Recep Tayyip Erdoğan Üniversitesi,,,"EN, TR",CC BY,"economy, management, economics, politics, business",2019-03-14T15:07:54Z,2024-11-28T15:35:29Z,10,True,2017,,,,,"Political science, Economics as a science",No especificado,No especificado,True,False
0232968a2a8f46c7b75e2099e4bb84dd,Biosensors,,,MDPI AG,,,EN,CC BY,"enzymes, antibodies, nucleic acids, whole cells, tissues and organelles, biological or biologically inspired components",2012-06-12T08:55:31Z,2024-11-28T15:34:45Z,6,True,2011,,,,,Biotechnology,No especificado,No especificado,True,True
0233bf5216474d19a0d7dfd657838622,Marine and Fishery Sciences,MAFIS,,Instituto Nacional de Investigación y Desarrollo Pesquero (INIDEP),,,"ES, EN",CC BY-NC-SA,"marine biology, oceanography, fisheries, aquaculture, ecology, pollution",2020-12-30T12:09:01Z,2024-11-28T15:33:58Z,12,True,2019,,,,,"Oceanography, Aquaculture. Fisheries. Angling, Ecology",No especificado,No especificado,True,False
023c8e76489a48a3b260ede11db80143,Administração Pública e Gestão Social,,,Universidade Federal de Viçosa,,,PT,CC BY,"public administration, public policies, regional development, government, third sector, social management",2013-11-29T14:19:53Z,2024-11-28T15:35:58Z,46,False,2009,,,,,"Political science, Political institutions and public administration (General)",No especificado,No especificado,True,False
02410e2d4a354c47ac8e3cadebd99e15,"The Journal of Intelligence, Conflict and Warfare",JICW,,Simon Fraser University Library,,,EN,CC BY-NC-ND,"security, intelligence, defence, extremism, cybersecurity, warfare",2020-11-06T15:55:14Z,2024-11-28T15:35:57Z,10,False,2018,,,,,International relations,No especificado,No especificado,True,False
02437acaa2464ac98b365541579e6e36,Jurnal Ilmiah Rekayasa Pertanian dan Biosistem,,,Fakultas Teknologi Pangan dan Agroindustri Universitas Mataram,,,"ID, EN",CC BY-SA,"agricultural machinery, bioprocess technique, geographic information system, renewable energy, land use",2023-02-15T13:49:01Z,2024-11-28T15:37:20Z,12,True,2015,,,,,Agriculture (General),No especificado,No especificado,True,False
024806015361492bbf786fa7233ff42a,African Journal of Social Work,,,National Association of Social Workers,,,EN,CC BY-NC,"africa, social work, social development, decolonisation",2018-11-21T16:27:17Z,2024-11-28T15:36:53Z,24,False,2013,,,,,"Social pathology. Social and public welfare. Criminology, Social sciences (General)",No especificado,No especificado,True,False
0251f89cb9864c3e82b69e68898c8f6f,Journal of Health Inequalities,,,Termedia Publishing House,,,EN,CC BY-NC-SA,"public health, health education, prevention",2024-11-07T18:59:14Z,2024-11-28T15:38:24Z,21,True,2015,,,,,Public aspects of medicine,No especificado,No especificado,True,False
0256780702684a049ef73848c15e1947,Society and Security Insights,,,Altay State University,,,RU,CC BY,"sociology, demography, migration, security, society, transborder",2020-03-31T17:55:45Z,2024-11-28T15:34:58Z,8,True,2018,,,,,Sociology (General),No especificado,No especificado,True,False
0256eee25e054e2295d608d3bf1c73a8,Український соціологічний журнал,Ukrainian Sociological Journal,,V. N. Karazin Kharkiv National University,,,UK,CC BY,"sociology, ukrainian society, social mobility, hybrid war, social activity",2020-04-16T16:18:48Z,2024-11-28T15:36:45Z,10,True,2012,,,,,Sociology (General),No especificado,No especificado,True,False
025907e8b6fc40fdba07808fdf6bfad8,Историческое оружиеведение,Weapons History Journal,,Center of Support and Development of Actual Research in the Field of Historical Weaponry,,,"EN, RU",CC BY,"weapons, history, art, handicraft, art of war",2020-07-11T16:37:51Z,2024-11-28T15:35:33Z,10,True,2017,,,,,"History of the arts, History (General)",No especificado,No especificado,True,False
02596af7ea594d1488fe98260a4b6d0b,Jurnal Indria: Jurnal Ilmiah Pendidikan Prasekolah dan Sekolah Awal,,,Universitas Muhammadiyah Ponorogo,,,ID,CC BY,"early childhood education, instructional media, psychology, games, playing, multiple intelligences",2017-10-19T16:25:03Z,2024-11-28T15:34:09Z,24,True,2016,,,,,"Education, Education (General)",No especificado,No especificado,True,False
025ace67a84f4cbf8aaafde6a8d026b8,"Progress in Color, Colorants and Coatings",,,Institute for Color Science and Technology,,,EN,CC BY,"color, color image processing, color control and measurement, color and coating, ink and printing",2019-12-11T16:10:18Z,2024-11-28T15:36:06Z,10,True,2008,,,,,"Special industries and trades, Chemical industries",No especificado,No especificado,True,False
025b3663e1cb4d90b512cbac835b1daa,Jurnal Teknik Industri: Jurnal Hasil Penelitian dan Karya Ilmiah dalam Bidang Teknik Industri,,,Universitas Islam Negeri Sultan Syarif Kasim,,,ID,CC BY-NC-SA,"industrial engineering, supply chain, logistics",2021-12-27T11:15:56Z,2024-11-28T15:35:19Z,8,False,2015,,,,,Industrial engineering. Management engineering,No especificado,No especificado,True,False
025c32f922f44149b275fffcb8249066,Nordisk Välfärdsforskning,Nordic Welfare Research,,Universitetsforlaget,,,"SV, NO, EN, DA",CC BY,"welfare, social policy, nordic welfare, welfare state",2017-09-18T17:14:48Z,2024-11-28T15:35:52Z,26,False,2016,,,,,Social pathology. Social and public welfare. Criminology,No especificado,No especificado,True,False
025d336a0b074287b4fbf156100094ff,"Revista Brasileira de Obesidade, Nutrição e Emagrecimento",RBONE,,Instituto Brasileiro de Pesquisa e Ensino em Fisiologia do Exercício,,,PT,CC BY-NC,"nutrition, obesity, weight loss, human physiology, health",2014-05-30T16:09:15Z,2025-02-17T13:28:28Z,12,False,2007,,,,,Nutrition. Foods and food supply,No especificado,No especificado,True,False
025f0830cb8949bba7975ba174e022f0,Archeologické Rozhledy,,,"Institute of Archaeology of the Czech Academy of Sciences, Prague",,,"SK, CS, EN",CC BY,"archaeology, prehistory, central europe, excavation",2023-01-11T14:55:48Z,2024-11-28T15:37:09Z,15,False,2019,,,,,"History of Central Europe, Ancient history",No especificado,No especificado,True,False
02626c6cbc394e94bbb313cd7da6a1ad,Integrative Medicine Research,,,Elsevier,,,EN,"CC BY, CC BY-NC-ND","integrative medicine, complementary and alternative medicine, traditional medicine, systems medicine, lifestyle intervention, wellbeing",2016-12-26T13:05:37Z,2025-02-13T09:49:55Z,12,True,2012,,,,,Miscellaneous systems and treatments,No especificado,No especificado,True,False
0265cab41fc24e89bbc1c973ad44e8d5,Acta Medica Alanya,,,Alanya Alaaddin Keykubat University,,,"TR, EN",CC BY-NC-ND,medicine,2020-05-20T12:53:04Z,2024-11-28T15:37:24Z,15,True,2017,,,,,Medicine,No especificado,No especificado,True,False
0268c76aee4b46d0b14370b783faab06,Transplant Research and Risk Management,Transplant Research & Risk Management,,Dove Medical Press,,,EN,"CC BY, CC BY-NC","transplantation, tissue matching, rejection management",2010-12-15T11:03:03Z,2024-11-28T15:37:59Z,16,True,2010,,,,,Medicine (General),No especificado,No especificado,True,False
026a1822fe744ca69801198efd6f4088,Asian Journal of Shipping and Logistics,,,Elsevier,,,EN,"CC BY, CC BY-NC-ND","management, finance, accounting, insurance, international business, shipping",2016-05-25T10:41:47Z,2024-11-28T15:36:48Z,25,True,2009,,,,,Shipment of goods. Delivery of goods,No especificado,No especificado,True,False
026a5f55bf044a2f85ca943e208ba9e1,Journal of the American College of Emergency Physicians Open,JACEP Open,,Elsevier,,,EN,"CC BY, CC BY-NC, CC BY-NC-ND","emergency medicine, emergency care, critical care",2020-05-15T13:40:38Z,2025-02-06T14:13:57Z,5,False,2020,,,,,Medical emergencies. Critical care. Intensive care. First aid,No especificado,No especificado,True,False
0271501d689944ae8c7ea0321a0d1275,British and American Studies,B.A.S.,,Editura Universității de Vest,,,EN,CC BY-NC-ND,"literature, cultural studies, british literature, american literature, english language",2016-12-13T18:35:52Z,2024-11-28T15:37:15Z,30,False,2015,,,,,"American literature, English literature",No especificado,No especificado,True,False
0273c130737749e59cce481eac9dc704,Liquid Blackness,Journal of Aesthetics and Black Studies,,Duke University Press,,,EN,CC BY-NC-ND,"black studies, cultural studies, ethnic studies, humanities, social sciences",2021-09-01T14:12:47Z,2024-11-28T15:36:08Z,48,False,2021,,,,,"Social sciences (General), Communities. Classes. Races",No especificado,No especificado,True,False
027b8ed8b6b24ed9bf4e05e9183e6a69,Kiri-Kerê,,,Universidade Federal do Espírito Santo,,,PT,CC BY-NC,"teaching, teaching interdisciplinarity, education",2020-08-08T17:05:49Z,2024-11-28T15:35:48Z,20,False,2016,,,,,"Education (General), Theory and practice of education",No especificado,No especificado,True,False
027ef028056d4904bdda35792a53ba2b,Materials for Quantum Technology,,,IOP Publishing,,,EN,CC BY,"quantum materials, quantum computing, materials science, quantum information",2021-03-08T16:45:32Z,2024-11-28T15:38:10Z,12,True,2021,,,,,"Atomic physics. Constitution and properties of matter, Materials of engineering and construction. Mechanics of materials",No especificado,No especificado,True,True
027ef23f33fa406da2f2536ee41ee079,Journal of Petroleum Exploration and Production Technology,,,SpringerOpen,,,EN,CC BY,"petroleum engineering, petroleum geology, exploration geophysics",2013-01-15T19:10:52Z,2024-11-28T15:35:02Z,13,True,2011,,,,,"Petroleum refining. Petroleum products, Petrology",No especificado,No especificado,True,False
027f88ac12bc4f40bb11041759e24ad6,Επιθεώρηση Κοινωνικών Ερευνών,Greek Review of Social Research,,EKKE,,,"EN, EL",CC BY-NC,"social science, sociology, political science",2016-02-23T11:16:37Z,2024-11-28T15:34:15Z,16,False,2015,,,,,Social sciences (General),No especificado,No especificado,True,False
02817a1bae4945e181699ccf7b19b3ef,International Aquatic Research,IAR,,Islamic Azad University​,,,EN,CC BY,"aquaculture, ecology, water quality, climate change, molecular biology",2011-03-08T08:49:23Z,2024-12-16T08:50:40Z,12,True,2009,,,,,"Aquaculture. Fisheries. Angling, Ecology",No especificado,No especificado,True,False
02819e8a5d0a421a93e8bdb5140dcf7f,СибСкрипт,SibScript,,Kemerovo State University,,,"DE, IT, FR, EN, RU",CC BY,"archeology, history of russia, linguistics, literature, psychology, western siberia",2023-07-13T12:18:31Z,2024-11-28T15:35:44Z,24,True,2008,,,,,"History (General), Language and Literature",No especificado,No especificado,True,True
0282455465c24c579eb0523933803655,Ibérica,,,Asociación Europea de Lenguas para Fines Específicos,,,EN,CC BY-NC,"languages for specific purposes, discourse analysis, professional discourse, academic discourse",2006-09-11T15:48:52Z,2024-11-28T15:35:08Z,52,True,1999,,,,,"Language and Literature, Philology. Linguistics",No especificado,No especificado,True,False
0284adee1d8a4b11b7f8c114cceba8e2,Momento,,,Universidad Nacional de Colombia,,,"EN, ES",CC BY-ND,"high energies, materials, optics, nano-science, physics, chaos",2018-06-21T21:30:37Z,2024-11-28T15:36:34Z,12,True,2012,,,,,"Physics, Optics. Light",No especificado,No especificado,True,False
02857e9f116d452a9fb7c044d06261d8,Materials and Devices,,,Collaborating Academics IP,,,EN,CC BY-NC-ND,"materials, solid state, condensed matter physics, physics devices, chemical physics, crystallography",2019-07-26T16:36:14Z,2024-11-28T15:36:35Z,8,False,2016,,,,,"Crystallography, Physical and theoretical chemistry",No especificado,No especificado,True,False
02869d2ed1ff4e31bbcd0c9c7dda057f,Ricerche di S/Confine,,,Università di Parma,,,"FR, IT, EN",CC BY-NC-ND,"art history, theatre, performing arts, cinema",2010-09-30T16:32:06Z,2024-11-28T15:38:23Z,10,False,2010,,,,,"Arts in general, Anthropology, Literature (General)",No especificado,No especificado,True,False
028c1dafa8d141768610ca3a039c2959,Texto Poético,,,Universidade Federal de Goiás,,,PT,CC BY-NC,"poetry, poem",2020-07-23T17:18:39Z,2024-11-28T15:35:50Z,14,False,2004,,,,,"Literature (General), French literature - Italian literature - Spanish literature - Portuguese literature",No especificado,No especificado,True,False
028d6b4d9f6649f1816b7d04c0e76ae7,Journal of Financial Therapy,,,New Prairie Press,,,EN,CC BY-NC,"financial therapy, financial counseling, financial planning, personal finance, household finance, marriage counseling",2010-11-10T08:29:09Z,2024-11-28T15:34:24Z,29,False,2010,,,,,Therapeutics. Psychotherapy,No especificado,No especificado,True,False
029097cd5c6b4186a7be615267fd528d,Sociální studia,Social Studies,,"Masaryk University, Faculty of Social Studies",,,"CS, EN, SK",CC BY,"social sciences, sociology, social theory, sociology research, central europe",2019-07-03T07:57:34Z,2024-11-28T15:33:50Z,41,False,2004,,,,,Sociology (General),No especificado,No especificado,True,False
0294088c1b0c417cb37a1f6af104143a,Tabuleiro de Letras,,,Universidade do Estado da Bahia,,,PT,CC BY,"arts, literature, communication, cultural studies, languages",2017-07-24T15:01:35Z,2024-11-28T15:34:50Z,12,False,2008,,,,,"Philology. Linguistics, Communication. Mass media, French literature - Italian literature - Spanish literature - Portuguese literature",No especificado,No especificado,True,False
029923e8e9544dfabfeb7313a359d042,Neuphilologische Mitteilungen,,,Modern Language Society of Helsinki,,,"IT, ES, DE, FR, EN",CC BY-NC-ND,"linguistics, philology",2021-06-04T12:07:49Z,2024-11-28T15:35:46Z,40,False,2020,,,,,Philology. Linguistics,No especificado,No especificado,True,False
029b1d87b5fa46d8b17d5c6f21b986fc,AI Open,,,KeAi Communications Co. Ltd.,,,EN,"CC BY, CC BY-NC-ND","artificial intelligence, natural language processing, data mining, big data, machine learning, deep learning",2021-09-07T11:19:21Z,2024-11-28T15:38:02Z,16,True,2020,,,,,Electronic computers. Computer science,No especificado,No especificado,True,False
029c39c0bc1f4eeeb0a2510d87b3f31a,Autopsy and Case Reports,,,University of São Paulo,,,EN,CC BY,"pathology, radiology, internal medicine, surgery",2013-04-29T19:20:06Z,2024-11-28T15:36:50Z,9,True,2011,,,,,"Medicine, Internal medicine",No especificado,No especificado,True,False
029e8fa332fb499ea5bba40b4ed6c74c,Journal of Human and Work,Is ve Insan Dergisi,,Muğla Sıtkı Koçman Üniversitesi,,,"EN, TR",CC BY-SA,"organizational behavior, human resource management",2015-07-20T21:16:34Z,2024-11-28T15:36:16Z,24,True,2014,,,,,"Organizational behaviour, change and effectiveness. Corporate culture",No especificado,No especificado,True,False
02a0134eebeb43738a8b650782357d25,Sociedad y Ambiente,,,El Colegio de la Frontera Sur,,,"EN, ES",CC BY-SA,"ecology, sustainable development, antropogenic, socioecology",2018-02-02T20:21:29Z,2024-11-28T15:34:20Z,5,True,2013,,,,,Environmental sciences,No especificado,No especificado,True,False
02a150e0b0514dbeaf84fd94d99e0ea3,Pythagoras,,,AOSIS,,,EN,CC BY,mathematics education,2012-05-21T09:05:45Z,2024-11-28T15:38:18Z,20,True,2011,,,,,"Mathematics, Theory and practice of education",No especificado,No especificado,True,True
02a216f73d4247d0b7347c5cf4b7c611,Studia Universitatis Babeş-Bolyai: Educatio Artis Gymnasticae,,,Cluj University Press,,,EN,CC BY-NC-ND,"physical education, sport, physical therapy, kinetotherapy, movement science",2013-09-24T13:29:46Z,2025-01-22T09:31:03Z,8,False,2006,,,,,"Special aspects of education, Sports",No especificado,No especificado,True,False
02ab1ceb2bc643058cf1591ea06f17ba,"Earth Science, Systems and Society",,,Geological Society of London,,,EN,CC BY,"earth science, seismology, geomorphology, geochemistry, volcanology, geohealth",2022-11-20T10:46:18Z,2025-01-22T08:17:25Z,15,True,2021,,,,,Dynamic and structural geology,No especificado,No especificado,True,False
02ab1fca3f5242f4aecd4bcede6e0f77,npj Metabolic Health and Disease,,,Nature Portfolio,,,EN,"CC BY, CC BY-NC-ND","metabolism, health, disease, diabetes, diet, exercise",2024-08-07T07:00:49Z,2024-11-28T15:37:39Z,17,True,2023,,,,,Specialties of internal medicine,No especificado,No especificado,True,False
02abc3efe2134d6fb09c6e0cf3bff1ba,Al-Manahij: Jurnal Kajian Hukum Islam,,,"Faculty of Syariah, State Islamic University of Prof. K.H. Saifuddin Zuhri Purwokerto",,,"EN, ID",CC BY-SA,"islamic law studies, islamic law",2022-08-01T11:40:19Z,2024-11-28T15:37:08Z,4,True,2007,,,,,Islamic law,No especificado,No especificado,True,False
02b044ef25734c5b875742cf5da0bf73,Veterinary Integrative Sciences,,,"Faculty of Veterinary Medicine, Chiang Mai University",,,EN,CC BY,"animal sciences, biology of animals, structure and function of animals, pathogens, pathology, veterinary medicine",2023-04-17T19:42:55Z,2024-11-28T15:35:45Z,12,True,2022,,,,,Veterinary medicine,No especificado,No especificado,True,False
02b56ad771064251a4f60515ee7c813e,"Nordic Journal of Transitions, Careers and Guidance",,,Stockholm University Press,,,EN,CC BY,"education, lifelong learning, counseling, career transitions, vocational guidance",2021-03-23T09:32:51Z,2024-11-28T15:36:44Z,20,True,2020,,,,,Vocational guidance. Career development,No especificado,No especificado,True,False
02b62b764e404444b3e6955c17770c89,Jurnal Sejarah Citra Lekha,JSCL,,Universitas Diponegoro,,,ID,CC BY-SA,"history, maritime studies, politics",2017-10-02T11:44:03Z,2024-11-28T15:34:21Z,24,True,2016,,,,,"History (General) and history of Europe, History of Asia",No especificado,No especificado,True,False
02b8964b45164e13ae15f624588beecb,Revista do Direito do Trabalho e Meio Ambiente do Trabalho,,,Conselho Nacional de Pesquisa e Pós-graduação em Direito (CONPEDI),,,PT,CC BY-NC,"jurisprudence, law, social development, contitution, law in general",2017-10-12T01:24:17Z,2024-11-28T15:34:09Z,16,False,2015,,,,,"Law, Labor. Work. Working class",No especificado,No especificado,True,False
02bce0a32a6542cfbf84f9f2dc5fef30,BMC Psychiatry,,,BMC,,,EN,"CC BY, CC0","psychiatry, psychiatric disorders",2003-04-03T00:00:00Z,2024-11-28T15:34:45Z,20,True,2001,,,,,Psychiatry,No especificado,No especificado,True,True
02c0886aba03462a98a29f9f7dd029d2,Medicinski Glasnik,,,Medical Association of Zenica-Doboj Canton,,,EN,CC BY-NC-ND,"clinical medicine, basic medicine, health, biomedicine",2007-04-19T13:44:37Z,2024-11-28T15:36:32Z,8,False,2004,,,,,Medicine,No especificado,No especificado,True,False
02c2cdc48e5f4cd0a776fac005896ef2,Journal of Horticulture and Postharvest Research,,,University of Birjand,,,EN,CC BY,"horticulture, postharvest, fruit, vegetables, ornamental plants, medicinal plants",2019-02-24T13:05:28Z,2024-11-28T15:35:36Z,15,False,2018,,,,,Agriculture,No especificado,No especificado,True,False
02c4b9cd17564ce09c83046844fa763e,Modern Medicine,Medicina Moderna,,Bucharest College of Physicians,,,EN,CC BY,"medical sciences, medicine, clinical medicine",2019-01-21T12:48:06Z,2025-03-17T15:46:45Z,8,True,2014,,,,,"Medicine, Medicine (General)",No especificado,No especificado,True,False
02cc7b4e1fd7416085ec8b9abf5dfcf9,Applied Food Biotechnology,,,Shahid Behehsti University of Medical Sciences,,,EN,CC BY-NC,"biotechology, bioengineering, bioprocessing, nanobiotechnology, biochemistry, food",2015-11-16T13:11:04Z,2024-11-28T15:35:55Z,9,True,2014,,,,,Biotechnology,No especificado,No especificado,True,False
