PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Wang, Jianyi; Yue, Zongsheng; Zhou, Shangchen; Chan, Kelvin C.K.; Loy, Chen Change				Wang, Jianyi/ADL-2553-2022; Yue, Zongsheng/ADZ-0457-2022						Exploiting Diffusion Prior for Real-World Image Super-Resolution								Arxiv											4	4;2024-06-28;https://www.arxiv.org/abs/2305.07015v4| 3;2023-11-05;https://www.arxiv.org/abs/2305.07015v3| 2;2023-07-03;https://www.arxiv.org/abs/2305.07015v2| 1;2023-05-11;https://www.arxiv.org/abs/2305.07015v1	arXiv:2305.07015			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 28 2024	2024	We present a novel approach to leverage prior knowledge encapsulated in pre-trained text-to-image diffusion models for blind super-resolution (SR). Specifically, by employing our time-aware encoder, we can achieve promising restoration results without altering the pre-trained synthesis model, thereby preserving the generative prior and minimizing training cost. To remedy the loss of fidelity caused by the inherent stochasticity of diffusion models, we employ a controllable feature wrapping module that allows users to balance quality and fidelity by simply adjusting a scalar value during the inference process. Moreover, we develop a progressive aggregation sampling strategy to overcome the fixed-size constraints of pre-trained diffusion models, enabling adaptation to resolutions of any size. A comprehensive evaluation of our method using both synthetic and real-world benchmarks demonstrates its superiority over current state-of-the-art approaches. 																																	2024-07-17	PPRN:69104855		
J	Pang, Richard Yuanzhe; Yuan, Weizhe; Cho, Kyunghyun; He, He; Sukhbaatar, Sainbayar; Weston, Jason										Iterative Reasoning Preference Optimization								Arxiv											2	2;2024-06-26;https://www.arxiv.org/abs/2404.19733v3| 1;2024-05-07;https://www.arxiv.org/abs/2404.19733v2	arXiv:2404.19733			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jun 26 2024	2024	Iterative preference optimization methods have recently been shown to perform well for general instruction tuning tasks, but typically make little improvement on reasoning tasks (Yuan et al., 2024, Chen et al., 2024). In this work we develop an iterative approach that optimizes the preference between competing generated Chain-of-Thought (CoT) candidates by optimizing for winning vs. losing reasoning steps that lead to the correct answer. We train using a modified DPO loss (Rafailov et al., 2023) with an additional negative log-likelihood term, which we find to be crucial. We show reasoning improves across repeated iterations of this scheme. While only relying on examples in the training set, our approach results in increasing accuracy on GSM8K, MATH, and ARC-Challenge for Llama-2-70B-Chat, outperforming other Llama-2-based models not relying on additionally sourced datasets. For example, we see a large improvement from 55.6% to 81.6% on GSM8K and an accuracy of 88.7% with majority voting out of 32 samples.																																	2024-07-15	PPRN:88979202		
J	Liu, Fang; Liu, Yang; Shi, Lin; Huang, Houkun; Wang, Ruifeng; Yang, Zhen; Zhang, Li; Li, Zhongqi; Ma, Yuchi				Shi, Lin/LEM-4882-2024; Yang, Zhen/LWK-5010-2024; Ma, Yuchi/C-8792-2018; Zhang, Li/AAA-9787-2020						Exploring and Evaluating Hallucinations in LLM-Powered Code Generation								Arxiv											1	1;2024-05-11;https://www.arxiv.org/abs/2404.00971v2	arXiv:2404.00971			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 11 2024	2024	The rise of Large Language Models (LLMs) has significantly advanced many applications on software engineering tasks, particularly in code generation. Despite the promising performance, LLMs are prone to generate hallucinations, which means LLMs might produce outputs that deviate from users' intent, exhibit internal inconsistencies, or misalign with the factual knowledge, making the deployment of LLMs potentially risky in a wide range of applications. Existing work mainly focuses on investing the hallucination in the domain of natural language generation (NLG), leaving a gap in understanding the types and extent of hallucinations in the context of code generation. To bridge the gap, we conducted a thematic analysis of the LLM-generated code to summarize and categorize the hallucinations present in it. Our study established a comprehensive taxonomy of hallucinations in LLM-generated code, encompassing 5 primary categories of hallucinations depending on the conflicting objectives and varying degrees of deviation observed in code generation. Furthermore, we systematically analyzed the distribution of hallucinations, exploring variations among different LLMs and their correlation with code correctness. Based on the results, we proposed HalluCode, a benchmark for evaluating the performance of code LLMs in recognizing hallucinations. Hallucination recognition and mitigation experiments with HalluCode and HumanEval show existing LLMs face great challenges in recognizing hallucinations, particularly in identifying their types, and are hardly able to mitigate hallucinations. We believe our findings will shed light on future research about hallucination evaluation, detection, and mitigation, ultimately paving the way for building more effective and reliable code LLMs in the future.																																	2024-06-08	PPRN:89034305		
J	Price, Ilan; Sanchez-Gonzalez, Alvaro; Alet, Ferran; Andersson, Tom R.; El-Kadi, Andrew; Masters, Dominic; Ewalds, Timo; Stott, Jacklynn; Mohamed, Shakir; Battaglia, Peter; Lam, Remi; Willson, Matthew				Andersson, Tom/ISU-6762-2023						GenCast: Diffusion-based ensemble forecasting for medium-range weather								Arxiv											2	2;2024-05-01;https://www.arxiv.org/abs/2312.15796v2| 1;2023-12-25;https://www.arxiv.org/abs/2312.15796v1	arXiv:2312.15796			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	May 01 2024	2024	Weather forecasts are fundamentally uncertain, so predicting the range of probable weather scenarios is crucial for important decisions, from warning the public about hazardous weather, to planning renewable energy use. Here, we introduce GenCast, a probabilistic weather model with greater skill and speed than the top operational medium-range weather forecast in the world, the European Centre for Medium-Range Forecasts (ECMWF)’s ensemble forecast, ENS. Unlike traditional approaches, which are based on numerical weather prediction (NWP), GenCast is a machine learning weather prediction (MLWP) method, trained on decades of reanalysis data. GenCast generates an ensemble of stochastic 15-day global forecasts, at 12-hour steps and 0 . 25 ◦ latitude-longitude resolution, for over 80 surface and atmospheric variables, in 8 minutes. It has greater skill than ENS on 97.4% of 1320 targets we evaluated, and better predicts extreme weather, tropical cyclones, and wind power production. This work helps open the next chapter in operational weather forecasting, where critical weather-dependent decisions are made with greater accuracy and efficiency.																																	2024-05-19	PPRN:86821159		
J	Wang, Zhenhailong; Mao, Shaoguang; Wu, Wenshan; Ge, Tao; Wei, Furu; Ji, Heng										Unleashing the Emergent Cognitive Synergy in Large Language Models: A Task-Solving Agent through Multi-Persona Self-Collaboration								Arxiv											3	3;2024-01-04;https://www.arxiv.org/abs/2307.05300v3| 2;2023-07-11;https://www.arxiv.org/abs/2307.05300v1| 1;2024-03-01;	arXiv:2307.05300			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 01 2024	2024	Human intelligence thrives on cognitive synergy, where collaboration among different minds yield superior outcomes compared to isolated individuals. In this work, we propose Solo Performance Prompting (SPP), which transforms a single LLM into a cognitive synergist by engaging in multi-turn self-collaboration with multiple personas. A cognitive synergist is an intelligent agent that collaboratively combines multiple minds' strengths and knowledge to enhance problem-solving in complex tasks. By dynamically identifying and simulating different personas based on task inputs, SPP unleashes the potential of cognitive synergy in LLMs. Our in-depth analysis shows that assigning multiple fine-grained personas in LLMs improves problem-solving abilities compared to using a single or fixed number of personas. We evaluate SPP on three challenging tasks: Trivia Creative Writing, Codenames Collaborative, and Logic Grid Puzzle, encompassing both knowledge-intensive and reasoning-intensive types. Unlike previous works, such as Chain-of-Thought, that solely enhance the reasoning abilities in LLMs, experimental results demonstrate that SPP effectively reduces factual hallucination, and maintains strong reasoning capabilities. Additionally, comparative experiments show that cognitive synergy only emerges in GPT-4 and does not appear in less capable models, such as GPT-3.5-turbo and Llama2-13b-chat, which draws an interesting analogy to human development. Code, data, and prompts can be found at: https://github.com/MikeWangWZHL/Solo-Performance-Prompting.git.																																	2025-11-07	PPRN:73870978		
J	Ding, Yiran; Zhang, Li Lyna; Zhang, Chengruidong; Xu, Yuanyuan; Shang, Ning; Xu, Jiahang; Yang, Fan; Yang, Mao				Ding, Yiran/JVP-2305-2024; 徐, 媛媛/JEF-9781-2023						LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens								Arxiv											1	1;2024-02-21;https://www.arxiv.org/abs/2402.13753v1	arXiv:2402.13753			http://creativecommons.org/licenses/by-nc-nd/4.0/	http://creativecommons.org/licenses/by-nc-nd/4.0/			preprint	Feb 21 2024	2024	Large context window is a desirable feature in large language models (LLMs). However, due to high fine-tuning costs, scarcity of long texts, and catastrophic values introduced by new token positions, current extended context windows are limited to around 128k tokens. This paper introduces LongRoPE that, for the first time, extends the context window of pre-trained LLMs to an impressive 2048k tokens, with up to only 1k fine-tuning steps at within 256k training lengths, while maintaining performance at the original short context window. This is achieved by three key innovations: (i) we identify and exploit two forms of non-uniformities in positional interpolation through an efficient search, providing a better initialization for fine-tuning and enabling an 8x extension in non-fine-tuning scenarios; (ii) we introduce a progressive extension strategy that first fine-tunes a 256k length LLM and then conducts a second positional interpolation on the fine-tuned extended LLM to achieve a 2048k context window; (iii) we readjust LongRoPE on 8k length to recover the short context window performance. Extensive experiments on LLaMA2 and Mistral across various tasks demonstrate the effectiveness of our method. Models extended via LongRoPE retain the original architecture with minor modifications to the positional embedding, and can reuse most pre-existing optimizations.																																	2024-11-09	PPRN:87793739		
J	Ustun, Ahmet; Aryabumi, Viraat; Yong, Zheng-Xin; Ko, Wei-Yin; D'souza, Daniel; Onilude, Gbemileke; Bhandari, Neel; Singh, Shivalika; Ooi, Hui-Lee; Kayid, Amr; Vargus, Freddie; Blunsom, Phil; Longpre, Shayne; Muennighoff, Niklas; Fadaee, Marzieh; Kreutzer, Julia; Hooker, Sara				Kayid, Amr/ABA-4445-2022						Aya Model: An Instruction Finetuned Open-Access Multilingual Language Model								Arxiv											1	1;2024-02-12;https://www.arxiv.org/abs/2402.07827v1	arXiv:2402.07827			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Feb 12 2024	2024	Recent breakthroughs in large language models (LLMs) have centered around a handful of data-rich languages. What does it take to broaden access to breakthroughs beyond first-class citizen languages? Our work introduces Aya, a massively multilingual generative language model that follows instructions in 101 languages of which over 50% are considered as lower-resourced. Aya outperforms mT0 and BLOOMZ on the majority of tasks while covering double the number of languages. We introduce extensive new evaluation suites that broaden the state-of-art for multilingual eval across 99 languages -- including discriminative and generative tasks, human evaluation, and simulated win rates that cover both held-out tasks and in-distribution performance. Furthermore, we conduct detailed investigations on the optimal finetuning mixture composition, data pruning, as well as the toxicity, bias, and safety of our models. We open-source our instruction datasets and our model at https://hf.co/CohereForAI/aya-101																																	2024-02-27	PPRN:87631108		
J	Zhang, Ningyu; Yao, Yunzhi; Tian, Bozhong; Wang, Peng; Deng, Shumin; Wang, Mengru; Xi, Zekun; Mao, Shengyu; Zhang, Jintian; Ni, Yuansheng; Cheng, Siyuan; Xu, Ziwen; Xu, Xin; Gu, Jia-Chen; Jiang, Yong; Xie, Pengjun; Huang, Fei; Liang, Lei; Zhang, Zhiqiang; Zhu, Xiaowei; Zhou, Jun; Chen, Huajun				Huajun, Chen/B-6340-2013; Deng, Shumin/AAP-7003-2021; Cheng, Siyuan/HIR-2767-2022; Zhang, Ningyu/AAQ-7391-2021; Wang, Pengcheng/JYQ-2527-2024						A Comprehensive Study of Knowledge Editing for Large Language Models								Arxiv											3	3;2024-11-17;https://www.arxiv.org/abs/2401.01286v5| 2;2024-03-28;https://www.arxiv.org/abs/2401.01286v4| 1;2024-01-02;https://www.arxiv.org/abs/2401.01286v1	arXiv:2401.01286			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Nov 17 2024	2024	Large Language Models (LLMs) have shown extraordinary capabilities in understanding and generating text that closely mirrors human communication. However, a primary limitation lies in the significant computational demands during training, arising from their extensive parameterization. This challenge is further intensified by the dynamic nature of the world, necessitating frequent updates to LLMs to correct outdated information or integrate new knowledge, thereby ensuring their continued relevance. Note that many applications demand continual model adjustments post-training to address deficiencies or undesirable behaviors. There is an increasing interest in efficient, lightweight methods for on- the-fly model modifications. To this end, recent years have seen a burgeoning in the techniques of knowledge editing for LLMs, which aim to efficiently modify LLMs’ behaviors within specific domains while preserving overall performance across various inputs. In this paper, we first define the knowledge editing problem and then provide a comprehensive review of cutting-edge approaches. Drawing inspiration from educational and cognitive research theories [1–3], we propose a unified categorization criterion that classifies knowledge editing methods into three groups: resorting to external knowledge, merging knowledge into the model, and editing intrinsic knowledge. Furthermore, we introduce a new benchmark, KnowEdit, for a comprehensive empirical evaluation of representative knowledge editing approaches. Additionally, we provide an in-depth analysis of knowledge location, which can give a deeper understanding of the knowledge structures inherent within LLMs. Initially conceived as a means to steer LLMs efficiently, we hope that insights gained from knowledge editing research could shed light on the underlying knowledge mechanisms of LLMs. To facilitate future research, we have released an open-source framework, EasyEdit1, which will enable practitioners to efficiently and flexibly implement knowledge editing for LLMs. Finally, we discuss several potential applications of knowledge editing, outlining its broad and impactful implications.																																	2024-12-28	PPRN:86914188		
J	Li, Kenneth; Patel, Oam; Viegas, Fernanda; Pfister, Hanspeter; Wattenberg, Martin				Pfister, Hanspeter/NJR-9877-2025						Inference-Time Intervention: Eliciting Truthful Answers from a Language Model								Arxiv											4	4;2024-06-26;https://www.arxiv.org/abs/2306.03341v6| 3;2023-10-20;https://www.arxiv.org/abs/2306.03341v5| 2;2023-09-21;https://www.arxiv.org/abs/2306.03341v4| 1;2023-06-07;https://www.arxiv.org/abs/2306.03341v2	arXiv:2306.03341			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 26 2024	2024	We introduce Inference-Time Intervention (ITI), a technique designed to enhance the "truthfulness" of large language models (LLMs). ITI operates by shifting model activations during inference, following a set of directions across a limited number of attention heads. This intervention significantly improves the performance of LLaMA models on the TruthfulQA benchmark. On an instruction-finetuned LLaMA called Alpaca, ITI improves its truthfulness from 32.5% to 65.1%. We identify a tradeoff between truthfulness and helpfulness and demonstrate how to balance it by tuning the intervention strength. ITI is minimally invasive and computationally inexpensive. Moreover, the technique is data efficient: while approaches like RLHF require extensive annotations, ITI locates truthful directions using only few hundred examples. Our findings suggest that LLMs may have an internal representation of the likelihood of something being true, even as they produce falsehoods on the surface.																																	2024-07-15	PPRN:73042194		
J	Gao, Ruiqi; Holynski, Aleksander; Henzler, Philipp; Brussee, Arthur; Martin-Brualla, Ricardo; Srinivasan, Pratul; Barron, Jonathan T.; Poole, Ben				Gao, Rui-Qi/GRF-3082-2022						CAT3D: Create Anything in 3D with Multi-View Diffusion Models								Arxiv											1	1;2024-05-16;https://www.arxiv.org/abs/2405.10314v1	arXiv:2405.10314			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 16 2024	2024	Advances in 3D reconstruction have enabled high-quality 3D capture, but require a user to collect hundreds to thousands of images to create a 3D scene. We present CAT3D, a method for creating anything in 3D by simulating this real-world capture process with a multi-view diffusion model. Given any number of input images and a set of target novel viewpoints, our model generates highly consistent novel views of a scene. These generated views can be used as input to robust 3D reconstruction techniques to produce 3D representations that can be rendered from any viewpoint in real-time. CAT3D can create entire 3D scenes in as little as one minute, and outperforms existing methods for single image and few-view 3D scene creation. 																																	2024-06-12	PPRN:89086360		
J	Dong, Runpei; Han, Chunrui; Peng, Yuang; Qi, Zekun; Ge, Zheng; Yang, Jinrong; Zhao, Liang; Sun, Jianjian; Zhou, Hongyu; Wei, Haoran; Kong, Xiangwen; Zhang, Xiangyu; Ma, Kaisheng; Yi, Li				Qi, Zekun/OJV-3861-2025; Kong, Xiangwen/AGE-1424-2022						DreamLLM: Synergistic Multimodal Comprehension and Creation								Arxiv											2	2;2024-03-15;https://www.arxiv.org/abs/2309.11499v2| 1;2023-09-20;https://www.arxiv.org/abs/2309.11499v1	arXiv:2309.11499			http://creativecommons.org/licenses/by-nc-nd/4.0/	http://creativecommons.org/licenses/by-nc-nd/4.0/			preprint	Mar 15 2024	2024	This paper presents DreamLLM, a learning framework that first achieves versatile Multimodal Large Language Models (MLLMs) empowered with frequently overlooked synergy between multimodal comprehension and creation. DreamLLM operates on two fundamental principles. The first focuses on the generative modeling of both language and image posteriors by direct sampling in the raw multimodal space. This approach circumvents the limitations and information loss inherent to external feature extractors like CLIP, and a more thorough multimodal understanding is obtained. Second, DreamLLM fosters the generation of raw, interleaved documents, modeling both text and image contents, along with unstructured layouts. This allows DreamLLM to learn all conditional, marginal, and joint multimodal distributions effectively. As a result, DreamLLM is the first MLLM capable of generating free-form interleaved content. Comprehensive experiments highlight DreamLLM's superior performance as a zero-shot multimodal generalist, reaping from the enhanced learning synergy.																																	2024-04-11	PPRN:85076554		
J	Pan, Shirui; Luo, Linhao; Wang, Yufei; Chen, Chen; Wang, Jiapu; Wu, Xindong				Wu, Xindong/AAB-6713-2022; LUO, LINHAO/IAM-3162-2023; Wang, Jiapu/JXN-2694-2024						Unifying Large Language Models and Knowledge Graphs: A Roadmap								Arxiv											2	2;2024-01-25;https://www.arxiv.org/abs/2306.08302v3| 1;2023-06-14;https://www.arxiv.org/abs/2306.08302v2	arXiv:2306.08302			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jan 25 2024	2024	Large language models (LLMs), such as ChatGPT and GPT4, are making new waves in the field of natural language processing and artificial intelligence, due to their emergent ability and generalizability. However, LLMs are black-box models, which often fall short of capturing and accessing factual knowledge. In contrast, Knowledge Graphs (KGs), Wikipedia and Huapu for example, are structured knowledge models that explicitly store rich factual knowledge. KGs can enhance LLMs by providing external knowledge for inference and interpretability. Meanwhile, KGs are difficult to construct and evolving by nature, which challenges the existing methods in KGs to generate new facts and represent unseen knowledge. Therefore, it is complementary to unify LLMs and KGs together and simultaneously leverage their advantages. In this article, we present a forward-looking roadmap for the unification of LLMs and KGs. Our roadmap consists of three general frameworks, namely, 1) KG-enhanced LLMs, which incorporate KGs during the pre-training and inference phases of LLMs, or for the purpose of enhancing understanding of the knowledge learned by LLMs; 2) LLM-augmented KGs, that leverage LLMs for different KG tasks such as embedding, completion, construction, graph-to-text generation, and question answering; and 3) Synergized LLMs + KGs, in which LLMs and KGs play equal roles and work in a mutually beneficial way to enhance both LLMs and KGs for bidirectional reasoning driven by both data and knowledge. We review and summarize existing efforts within these three frameworks in our roadmap and pinpoint their future research directions.																																	2024-05-25	PPRN:73358665		
J	Chen, Weifeng; Ji, Yatai; Wu, Jie; Wu, Hefeng; Xie, Pan; Li, Jiashi; Xia, Xin; Xiao, Xuefeng; Lin, Liang										Control-A-Video: Controllable Text-to-Video Diffusion Models with Motion Prior and Reward Feedback Learning								Arxiv											3	3;2024-08-12;https://www.arxiv.org/abs/2305.13840v3| 2;2023-12-06;https://www.arxiv.org/abs/2305.13840v2| 1;2023-05-23;https://www.arxiv.org/abs/2305.13840v1	arXiv:2305.13840			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Aug 12 2024	2024	Recent advances in text-to-image (T2I) diffusion models have enabled impressive image generation capabilities guided by text prompts. However, extending these techniques to video generation remains challenging, with existing text-to-video (T2V) methods often struggling to produce high-quality and motion-consistent videos. In this work, we introduce Control-A-Video, a controllable T2V diffusion model that can generate videos conditioned on text prompts and reference control maps like edge and depth maps. To tackle video quality and motion consistency issues, we propose novel strategies to incorporate content prior and motion prior into the diffusion-based generation process. Specifically, we employ a first-frame condition scheme to transfer video generation from the image domain. Additionally, we introduce residual-based and optical flow-based noise initialization to infuse motion priors from reference videos, promoting relevance among frame latents for reduced flickering. Furthermore, we present a Spatio-Temporal Reward Feedback Learning (ST-ReFL) algorithm that optimizes the video diffusion model using multiple reward models for video quality and motion consistency, leading to superior outputs. Comprehensive experiments demonstrate that our framework generates higher-quality, more consistent videos compared to existing state-of-the-art methods in controllable text-to-video generation																																	2024-08-22	PPRN:71714908		
J	Lapid, Raz; Langberg, Ron; Sipper, Moshe										OPEN SESAME ! UNIVERSAL BLACK-BOX JAILBREAKING OF LARGE LANGUAGE MODELS								Arxiv											4	4;2024-08-05;https://www.arxiv.org/abs/2309.01446v4| 3;2023-11-21;https://www.arxiv.org/abs/2309.01446v3| 2;2023-09-17;https://www.arxiv.org/abs/2309.01446v2| 1;2023-09-04;https://www.arxiv.org/abs/2309.01446v1	arXiv:2309.01446			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 05 2024	2024	We introduce a novel approach that employs a Genetic Algorithm (GA) to manipulate LLMs when model architecture and parameters are inaccessible. . The GA attack works by optimizing a universal adversarial prompt that—when combined with a user’s query—disrupts the attacked model’s alignment, resulting in unintended and potentially harmful outputs. To our knowledge this is the first automated universal black-box jailbreak attack.																																	2024-08-11	PPRN:84730289		
J	Salemi, Alireza; Mysore, Sheshera; Bendersky, Michael; Zamani, Hamed				Salemi, Alireza/IWM-0238-2023						LaMP: When Large Language Models Meet Personalization								Arxiv											3	3;2024-06-05;https://www.arxiv.org/abs/2304.11406v4| 2;2024-01-09;https://www.arxiv.org/abs/2304.11406v3| 1;2023-04-22;https://www.arxiv.org/abs/2304.11406v1	arXiv:2304.11406			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Jun 05 2024	2024	This paper highlights the importance of personalization in large language models and introduces the LaMP benchmark -- a novel benchmark for training and evaluating language models for producing personalized outputs. LaMP offers a comprehensive evaluation framework with diverse language tasks and multiple entries for each user profile. It consists of seven personalized tasks, spanning three text classification and four text generation tasks. We additionally propose two retrieval augmentation approaches that retrieve personal items from each user profile for personalizing language model outputs. To this aim, we study various retrieval models, including term matching, semantic matching, and time-aware methods. Extensive experiments on LaMP for zero-shot and fine-tuned language models demonstrate the efficacy of the proposed retrieval augmentation approach and highlight the impact of personalization in various natural language tasks.																																	2024-07-11	PPRN:65246978		
J	Zelikman, Eric; Harik, Georges; Shao, Yijia; Jayasiri, Varuna; Haber, Nick; Goodman, Noah D.										Quiet-STaR: Language Models Can Teach Themselves to Think Before Speaking								Arxiv											2	2;2024-03-18;https://www.arxiv.org/abs/2403.09629v2| 1;2024-03-14;https://www.arxiv.org/abs/2403.09629v1	arXiv:2403.09629			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 18 2024	2024	When writing and talking, people sometimes pause to think. Although reasoning -focused works have often framed reasoning as a method of answering questions or completing agentic tasks, reasoning is implicit in almost all written text. For example, this applies to the steps not stated between the lines of a proof or to the theory of mind underlying a conversation. In the Self -Taught Reasoner (STaR, Zelikman et al. 2022), useful thinking is learned by inferring rationales from few -shot examples in question -answering and learning from those that lead to a correct answer. This is a highly constrained setting – ideally, a language model could instead learn to infer unstated rationales in arbitrary text. We present Quiet-STaR, a generalization of STaR in which LMs learn to generate rationales at each token to explain future text, improving their predictions. We address key challenges, including 1) the computational cost of generating continuations, 2) the fact that the LM does not initially know how to generate or use internal thoughts, and 3) the need to predict beyond individual next tokens. To resolve these, we propose a tokenwise parallel sampling algorithm, using learnable tokens indicating a thought’s start and end, and an extended teacher -forcing technique. Encouragingly, generated rationales disproportionately help model difficult -to -predict tokens and improve the LM’s ability to directly answer difficult questions. In particular, after continued pretraining of an LM on a corpus of internet text with Quiet-STaR, we find zero -shot improvements on GSM8K (5.9% -*10.9%) and CommonsenseQA (36.3% -*47.2%) and observe a perplexity improvement of difficult tokens in natural text. Crucially, these improvements require no fine-tuning on these tasks. Quiet-STaR marks a step towards LMs that can learn to reason in a more general and scalable way.																																	2024-04-11	PPRN:88140942		
J	Liu, Sijia; Yao, Yuanshun; Jia, Jinghan; Casper, Stephen; Baracaldo, Nathalie; Hase, Peter; Yao, Yuguang; Liu, Chris Yuhao; Xu, Xiaojun; Li, Hang; Varshney, Kush R.; Bansal, Mohit; Koyejo, Sanmi; Liu, Yang				Liu, Sijia/HOC-2459-2023; Xu, Xiaojun/KAL-6882-2024						Rethinking Machine Unlearning for Large Language Models								Arxiv											6	6;2024-12-06;https://www.arxiv.org/abs/2402.08787v6| 5;2024-07-15;https://www.arxiv.org/abs/2402.08787v5| 4;1800-01-01;https://www.arxiv.org/abs/2402.08787v4| 3;2024-04-05;https://www.arxiv.org/abs/2402.08787v3| 2;2024-02-15;https://www.arxiv.org/abs/2402.08787v2| 1;2024-02-01;	arXiv:2402.08787			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Dec 06 2024	2024	We explore machine unlearning (MU) in the domain of large language models (LLMs), referred to as LLM unlearning. This initiative aims to eliminate undesirable data influence (e.g., sensitive or illegal information) and the associated model capabilities, while maintaining the integrity of essential knowledge generation and not affecting causally unrelated information. We envision LLM unlearning becoming a pivotal element in the life-cycle management of LLMs, potentially standing as an essential foundation for developing generative AI that is not only safe, secure, and trustworthy, but also resource-efficient without the need of full retraining. We navigate the unlearning landscape in LLMs from conceptual formulation, methodologies, metrics, and applications. In particular, we highlight the often-overlooked aspects of existing LLM unlearning research, e.g., unlearning scope, data-model interaction, and multifaceted efficacy assessment. We also draw connections between LLM unlearning and related areas such as model editing, influence functions, model explanation, adversarial training, and reinforcement learning. Furthermore, we outline an effective assessment framework for LLM unlearning and explore its applications in copyright and privacy safeguards and sociotechnical harm reduction.																																	2025-01-17	PPRN:87729343		
J	Zhang, Renrui; Jiang, Dongzhi; Zhang, Yichi; Lin, Haokun; Guo, Ziyu; Qiu, Pengshuo; Zhou, Aojun; Lu, Pan; Chang, Kai-Wei; Gao, Peng; Li, Hongsheng				Li, Hongsheng/AES-5328-2022; Chang, Kai-Wei/AAJ-7874-2020; Zhang, Zhuosheng/AAF-4919-2020						MathVerse: Does Your Multi-modal LLM Truly See the Diagrams in Visual Math Problems?								Arxiv											2	2;2024-08-18;https://www.arxiv.org/abs/2403.14624v2| 1;2024-03-21;https://www.arxiv.org/abs/2403.14624v1	arXiv:2403.14624			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 18 2024	2024	The remarkable progress of Multi-modal Large Language Models (MLLMs) has garnered unparalleled attention, due to their superior performance in visual contexts. However, their capabilities in visual math problem-solving remain insufficiently evaluated and understood. We investigate current benchmarks to incorporate excessive visual content within textual questions, which potentially assist MLLMs in deducing answers without truly interpreting the input diagrams. To this end, we introduce MathVerse, an all-around visual math benchmark designed for an equitable and in-depth evaluation of MLLMs. We meticulously collect 2,612 high-quality, multi-subject math problems with diagrams from publicly available sources. Each problem is then transformed by human annotators into six distinct versions, each offering varying degrees of information content in multi-modality, contributing to 15K test samples in total. This approach allows MathVerse to comprehensively assess whether and how much MLLMs can truly understand the visual diagrams for mathematical reasoning. In addition, we propose a Chain-of-Thought (CoT) evaluation strategy for a fine-grained assessment of the output answers. Rather than naively judging True or False, we employ GPT-4(V) to adaptively extract crucial reasoning steps, and then score each step with detailed error analysis, which can reveal the intermediate CoT reasoning quality by MLLMs. We hope the MathVerse benchmark may provide unique insights to guide the future development of MLLMs. 																																	2024-08-28	PPRN:88261039		
